Transaction_Amount,Transaction_Type,Time_of_Transaction,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Device_Used,Fraudulent
2643.19,POS Payment,5.0,Seattle,3,12,12,UPI,Tablet,0
525.98,Bank Transfer,18.0,Miami,0,91,13,Net Banking,Tablet,0
148.28,ATM Withdrawal,6.0,Boston,1,105,1,UPI,Tablet,0
389.12,POS Payment,6.0,Houston,2,57,7,Net Banking,Desktop,0
1846.94,Bank Transfer,10.0,New York,2,115,6,Net Banking,Mobile,0
1432.14,Online Purchase,17.0,Boston,1,92,7,Debit Card,Desktop,0
830.32,Bill Payment,4.0,Chicago,1,41,11,Debit Card,Tablet,0
696.97,Bill Payment,21.0,Los Angeles,0,34,7,Net Banking,Mobile,0
4945.06,ATM Withdrawal,15.0,Los Angeles,3,30,4,Net Banking,Desktop,0
1606.31,ATM Withdrawal,23.0,Los Angeles,3,94,2,UPI,Tablet,0
895.32,ATM Withdrawal,5.0,Houston,3,71,8,UPI,Desktop,0
1269.63,Online Purchase,22.0,San Francisco,1,69,2,Debit Card,Tablet,0
1444.97,Bank Transfer,14.0,Houston,0,49,11,UPI,Tablet,0
578.65,Bill Payment,23.0,Houston,1,58,1,Invalid Method,Mobile,0
3076.41,ATM Withdrawal,17.0,Chicago,4,53,4,Net Banking,Tablet,0
2785.19,ATM Withdrawal,21.0,Boston,2,24,6,UPI,Tablet,0
1302.64,Online Purchase,15.0,Houston,4,73,12,UPI,Tablet,0
2580.45,ATM Withdrawal,13.0,Chicago,2,28,12,Credit Card,Mobile,0
4613.8,ATM Withdrawal,19.0,Miami,4,56,2,Net Banking,Mobile,0
4319.59,POS Payment,1.0,San Francisco,1,28,7,Debit Card,Tablet,0
4706.74,ATM Withdrawal,11.0,Chicago,0,100,11,UPI,Desktop,0
2246.53,Bank Transfer,7.0,New York,4,29,13,Net Banking,Tablet,0
2763.08,ATM Withdrawal,14.0,Chicago,4,4,7,Net Banking,Mobile,0
4668.02,Bank Transfer,15.0,Chicago,3,107,3,Debit Card,Tablet,0
3524.08,Online Purchase,7.0,San Francisco,3,59,7,Debit Card,Tablet,0
2919.49,ATM Withdrawal,22.0,Boston,1,113,4,UPI,Tablet,0
4022.34,Bill Payment,0.0,New York,2,36,13,UPI,Tablet,0
929.99,Bill Payment,7.0,Seattle,1,50,3,Credit Card,Tablet,0
4067.55,ATM Withdrawal,19.0,Boston,1,57,3,Net Banking,Tablet,0
1594.41,Online Purchase,5.0,Los Angeles,3,51,6,Debit Card,Mobile,0
3194.36,Bank Transfer,18.0,San Francisco,4,9,9,Net Banking,Tablet,0
1613.83,Bill Payment,11.0,New York,0,34,8,Credit Card,Mobile,0
2169.12,Bank Transfer,11.0,Miami,4,73,5,Debit Card,Desktop,0
1325.64,ATM Withdrawal,11.0,New York,0,10,9,UPI,Mobile,0
1163.99,ATM Withdrawal,8.0,Boston,0,13,10,Invalid Method,Mobile,0
2588.76,Bank Transfer,20.0,Los Angeles,3,3,12,Invalid Method,Mobile,0
2324.45,ATM Withdrawal,11.0,Los Angeles,4,57,14,UPI,Unknown Device,0
3090.88,Bank Transfer,17.0,Seattle,2,62,11,UPI,Tablet,0
4582.26,ATM Withdrawal,21.0,San Francisco,4,5,4,Debit Card,Desktop,0
4638.46,Online Purchase,6.0,New York,0,38,12,UPI,Desktop,0
49997.8,POS Payment,18.0,Boston,2,77,8,Debit Card,Desktop,0
3308.27,Bank Transfer,16.0,New York,0,94,8,Credit Card,Desktop,0
852.01,POS Payment,4.0,New York,1,47,6,Credit Card,Mobile,0
3890.35,Bill Payment,1.0,Chicago,4,32,14,Net Banking,Tablet,0
832.72,ATM Withdrawal,6.0,Chicago,3,98,3,Net Banking,Desktop,0
2963.04,Online Purchase,5.0,Boston,4,98,6,Credit Card,Desktop,0
3744.78,Online Purchase,15.0,Chicago,4,108,11,Invalid Method,Tablet,0
3636.64,Bank Transfer,0.0,Seattle,0,115,12,Debit Card,Tablet,0
4785.79,ATM Withdrawal,10.0,Seattle,3,117,6,Net Banking,Desktop,0
1187.45,Bill Payment,15.0,Los Angeles,1,90,5,Credit Card,Unknown Device,0
49997.8,Bank Transfer,3.0,Houston,3,30,13,Debit Card,Mobile,0
4891.37,ATM Withdrawal,9.0,Chicago,0,90,7,Debit Card,Tablet,1
131.0,ATM Withdrawal,12.0,Chicago,2,11,8,Credit Card,Mobile,0
2661.59,ATM Withdrawal,9.0,Seattle,3,108,5,UPI,Desktop,0
1603.14,Bill Payment,8.0,Miami,4,78,7,Net Banking,Mobile,0
3626.92,POS Payment,17.0,Boston,2,33,8,Credit Card,Desktop,0
4015.66,Bank Transfer,9.0,Chicago,2,115,9,Net Banking,Desktop,0
2788.48,POS Payment,20.0,Miami,3,48,12,Debit Card,Mobile,0
787.88,ATM Withdrawal,7.0,San Francisco,1,62,14,UPI,Desktop,0
2650.69,Online Purchase,5.0,Miami,4,69,1,Credit Card,Tablet,0
512.78,Online Purchase,11.0,San Francisco,3,78,3,Credit Card,Desktop,0
3046.45,POS Payment,5.0,Boston,4,89,3,UPI,Desktop,0
757.97,Bank Transfer,21.0,New York,3,98,11,Credit Card,Desktop,0
1375.73,Online Purchase,22.0,Miami,3,72,14,Invalid Method,Desktop,0
3824.01,Online Purchase,19.0,Los Angeles,4,106,8,UPI,Desktop,0
4730.2,ATM Withdrawal,6.0,Seattle,1,43,1,UPI,Desktop,0
4324.94,POS Payment,9.0,Houston,2,88,6,Credit Card,Tablet,0
3061.91,ATM Withdrawal,15.0,Chicago,1,94,12,Credit Card,Desktop,0
3399.89,Online Purchase,12.0,Miami,1,98,7,Credit Card,Desktop,0
239.76,Online Purchase,3.0,Chicago,4,38,2,Net Banking,Desktop,0
3225.58,Bill Payment,13.0,Boston,4,61,2,UPI,Desktop,0
49997.8,Bank Transfer,10.0,Boston,1,42,7,Credit Card,Desktop,0
2998.73,Online Purchase,19.0,Los Angeles,3,115,5,UPI,Desktop,1
2605.2,Bank Transfer,2.0,Chicago,4,78,4,Debit Card,Mobile,0
3705.77,Bill Payment,11.0,Chicago,3,58,7,Debit Card,Desktop,0
4884.12,POS Payment,17.0,Houston,4,67,14,UPI,Desktop,0
3279.35,ATM Withdrawal,9.0,Miami,2,80,11,Credit Card,Mobile,0
2957.16,Online Purchase,11.0,Seattle,2,35,3,Net Banking,Desktop,0
49997.8,Bill Payment,21.0,New York,3,11,12,Debit Card,Tablet,0
4165.42,Bill Payment,8.0,Los Angeles,1,34,8,Debit Card,Desktop,0
3873.88,Bank Transfer,7.0,Los Angeles,2,100,1,UPI,Tablet,0
896.0,Online Purchase,18.0,New York,0,88,4,Net Banking,Desktop,1
490.0,Bank Transfer,21.0,Seattle,0,88,14,UPI,Unknown Device,0
1824.58,Online Purchase,1.0,San Francisco,0,79,7,UPI,Desktop,1
4361.98,Online Purchase,20.0,Los Angeles,0,119,2,Net Banking,Tablet,0
4694.25,Bill Payment,16.0,Chicago,2,112,6,Credit Card,Desktop,0
2529.41,ATM Withdrawal,2.0,Chicago,4,45,9,Credit Card,Desktop,0
884.36,ATM Withdrawal,7.0,New York,2,115,4,Debit Card,Desktop,0
2862.22,Bank Transfer,13.0,Boston,2,36,4,Debit Card,Unknown Device,0
1923.28,ATM Withdrawal,15.0,Boston,3,27,8,UPI,Tablet,0
2559.1,Bank Transfer,23.0,Seattle,3,98,10,Net Banking,Mobile,0
1445.87,Online Purchase,15.0,Seattle,2,38,9,Net Banking,Mobile,0
4942.75,ATM Withdrawal,4.0,Seattle,3,59,13,Debit Card,Tablet,0
2177.41,Bill Payment,9.0,New York,3,105,11,UPI,Mobile,0
4472.72,Online Purchase,18.0,Seattle,1,82,10,Debit Card,Mobile,1
537.43,Bill Payment,3.0,San Francisco,3,3,2,Debit Card,Desktop,0
2917.63,POS Payment,21.0,Los Angeles,3,113,10,UPI,Mobile,0
3610.3,POS Payment,23.0,San Francisco,4,98,3,UPI,Tablet,0
354.51,Online Purchase,15.0,Seattle,3,43,5,Debit Card,Mobile,0
417.93,Online Purchase,12.0,San Francisco,3,96,4,Credit Card,Tablet,0
1498.82,POS Payment,10.0,Chicago,2,75,5,UPI,Tablet,0
1721.94,Online Purchase,14.0,Los Angeles,4,95,10,Credit Card,Desktop,0
550.35,Bill Payment,11.0,Los Angeles,0,31,13,Debit Card,Mobile,0
3493.47,POS Payment,17.0,Chicago,2,10,4,Debit Card,Tablet,1
2174.74,ATM Withdrawal,0.0,Seattle,4,24,8,Credit Card,Desktop,0
3837.76,POS Payment,4.0,Miami,1,91,3,Debit Card,Mobile,0
1439.22,ATM Withdrawal,12.0,Miami,1,54,13,Invalid Method,Unknown Device,0
2170.96,Bill Payment,14.0,Boston,4,15,13,Debit Card,Tablet,0
4505.51,Bill Payment,3.0,San Francisco,3,102,14,UPI,Desktop,0
163.29,Bank Transfer,12.0,San Francisco,0,56,11,Net Banking,Mobile,1
3162.05,ATM Withdrawal,11.0,Seattle,2,34,11,Net Banking,Mobile,0
3093.91,Bank Transfer,10.0,Houston,2,55,2,Credit Card,Mobile,0
415.82,ATM Withdrawal,4.0,New York,0,75,8,Debit Card,Tablet,0
1728.83,POS Payment,8.0,Chicago,4,9,11,Credit Card,Tablet,0
1988.39,Bill Payment,23.0,Houston,0,102,2,UPI,Mobile,0
1751.19,POS Payment,5.0,Boston,1,53,6,Net Banking,Mobile,0
3992.76,POS Payment,8.0,Seattle,1,1,4,UPI,Mobile,0
1260.9,ATM Withdrawal,18.0,New York,3,18,13,Credit Card,Mobile,0
883.74,POS Payment,3.0,Chicago,4,89,3,Debit Card,Desktop,0
1013.08,Bill Payment,5.0,Los Angeles,0,95,6,Credit Card,Mobile,0
4847.17,POS Payment,17.0,Los Angeles,2,28,4,Credit Card,Tablet,1
3068.07,Bill Payment,21.0,Chicago,0,30,9,Net Banking,Mobile,1
1233.53,Online Purchase,10.0,Miami,1,64,14,Debit Card,Mobile,0
2174.08,Bank Transfer,22.0,Seattle,1,56,4,Credit Card,Mobile,0
3381.48,ATM Withdrawal,8.0,Los Angeles,4,6,1,Debit Card,Desktop,0
1737.09,Bill Payment,19.0,Boston,1,49,5,Credit Card,Mobile,0
3103.03,Bill Payment,4.0,Miami,4,18,1,Invalid Method,Mobile,0
5.9,Bill Payment,22.0,Boston,2,107,1,Credit Card,Desktop,0
2590.69,Bank Transfer,3.0,Boston,0,4,6,Credit Card,Tablet,0
814.32,Bill Payment,20.0,Chicago,3,4,9,Net Banking,Desktop,0
3265.13,POS Payment,0.0,Los Angeles,4,28,8,Debit Card,Tablet,1
1384.9,Bill Payment,10.0,Los Angeles,1,20,5,UPI,Mobile,0
1495.65,POS Payment,7.0,Los Angeles,4,63,13,Net Banking,Tablet,0
3452.22,Bank Transfer,17.0,San Francisco,0,46,6,Net Banking,Tablet,0
501.69,ATM Withdrawal,12.0,New York,1,94,4,Net Banking,Mobile,0
1360.8,POS Payment,2.0,Chicago,3,64,10,Net Banking,Mobile,0
10.13,Bank Transfer,13.0,Seattle,2,112,5,Credit Card,Unknown Device,0
1462.25,Bill Payment,8.0,Los Angeles,3,73,1,Debit Card,Tablet,0
1864.39,POS Payment,18.0,Miami,3,71,3,UPI,Tablet,0
4885.65,Online Purchase,3.0,San Francisco,0,19,12,UPI,Mobile,0
2639.35,Bill Payment,6.0,Seattle,4,72,12,Net Banking,Tablet,0
4301.14,Bank Transfer,23.0,Chicago,2,50,11,Debit Card,Mobile,0
4674.23,POS Payment,4.0,Boston,4,111,2,Credit Card,Mobile,0
2832.42,Bill Payment,4.0,Boston,4,112,11,Net Banking,Desktop,0
1377.28,POS Payment,12.0,Seattle,3,29,11,Debit Card,Tablet,0
1608.02,Online Purchase,1.0,San Francisco,1,31,4,Credit Card,Mobile,0
987.75,POS Payment,14.0,Boston,4,114,3,UPI,Mobile,0
2596.85,POS Payment,12.0,Seattle,1,9,12,UPI,Tablet,0
657.69,ATM Withdrawal,4.0,Los Angeles,3,48,13,Debit Card,Mobile,0
4536.06,Bill Payment,20.0,New York,4,23,13,Debit Card,Desktop,0
2059.02,ATM Withdrawal,1.0,Seattle,3,103,13,Credit Card,Unknown Device,0
4980.66,Online Purchase,17.0,Seattle,3,59,2,UPI,Tablet,0
4106.79,Online Purchase,19.0,Houston,4,55,3,Net Banking,Desktop,0
1290.58,Bank Transfer,7.0,New York,3,16,10,Credit Card,Tablet,0
1742.52,Bill Payment,4.0,Los Angeles,1,92,5,Debit Card,Mobile,0
3107.77,POS Payment,21.0,New York,2,51,6,Net Banking,Desktop,0
476.15,ATM Withdrawal,3.0,Boston,3,53,7,Debit Card,Desktop,0
4342.36,Online Purchase,4.0,Miami,4,92,14,UPI,Tablet,0
556.02,POS Payment,13.0,New York,4,64,2,Credit Card,Desktop,0
4399.71,Bank Transfer,15.0,Seattle,4,25,2,Net Banking,Mobile,0
2167.35,Bank Transfer,4.0,Miami,1,95,5,UPI,Mobile,0
4628.85,POS Payment,17.0,Chicago,3,53,6,Net Banking,Desktop,0
4116.99,Online Purchase,15.0,San Francisco,3,41,9,Net Banking,Desktop,0
27.92,ATM Withdrawal,22.0,Chicago,4,56,13,UPI,Unknown Device,0
3902.13,Bill Payment,5.0,San Francisco,3,30,5,Credit Card,Tablet,0
1567.49,Bill Payment,0.0,Miami,3,26,12,Invalid Method,Desktop,0
133.28,Bank Transfer,4.0,Miami,3,65,3,UPI,Mobile,0
2716.05,Online Purchase,3.0,Miami,4,61,12,Credit Card,Mobile,0
313.72,Bank Transfer,19.0,Boston,2,112,2,Credit Card,Mobile,0
4165.42,POS Payment,9.0,Los Angeles,3,78,9,Invalid Method,Mobile,0
483.81,Bank Transfer,23.0,Seattle,4,116,8,Net Banking,Mobile,0
3882.2,POS Payment,19.0,San Francisco,3,75,13,Debit Card,Mobile,0
3767.84,POS Payment,19.0,Miami,4,95,8,Net Banking,Mobile,0
1771.3,Bank Transfer,3.0,Los Angeles,2,60,8,UPI,Mobile,0
3664.15,Bank Transfer,13.0,Chicago,3,2,1,Net Banking,Tablet,0
450.04,Bank Transfer,17.0,Los Angeles,3,13,4,Debit Card,Desktop,0
1216.99,ATM Withdrawal,18.0,Boston,1,5,14,Credit Card,Desktop,0
2598.7,POS Payment,20.0,Miami,2,5,5,UPI,Desktop,0
2028.4,Online Purchase,12.0,Boston,4,94,3,Debit Card,Mobile,0
1428.76,Bill Payment,9.0,Houston,1,34,13,Credit Card,Tablet,0
136.24,ATM Withdrawal,7.0,Boston,4,32,11,UPI,Desktop,0
2667.2,Bank Transfer,15.0,Los Angeles,2,72,14,Net Banking,Tablet,0
2629.51,Online Purchase,14.0,Boston,2,103,1,UPI,Mobile,0
2854.41,Bill Payment,22.0,Houston,0,79,9,Credit Card,Tablet,0
2286.41,Bank Transfer,5.0,Chicago,0,84,6,Debit Card,Tablet,0
979.79,POS Payment,20.0,Chicago,1,118,9,Debit Card,Mobile,0
2798.99,Bank Transfer,18.0,Houston,1,48,10,Debit Card,Desktop,0
3253.46,Bill Payment,19.0,Miami,3,45,3,Net Banking,Desktop,0
3935.47,Bank Transfer,11.0,Los Angeles,2,67,6,Invalid Method,Tablet,0
2334.1,Online Purchase,0.0,New York,3,91,12,Debit Card,Desktop,0
543.07,Bill Payment,15.0,San Francisco,0,24,11,Debit Card,Desktop,0
1721.67,ATM Withdrawal,7.0,New York,3,55,14,Net Banking,Tablet,0
2306.83,Bank Transfer,6.0,Houston,1,36,11,Invalid Method,Mobile,0
2092.75,Bill Payment,9.0,Houston,3,73,5,Net Banking,Tablet,0
3248.18,Online Purchase,13.0,Miami,4,23,6,Debit Card,Tablet,0
4234.32,POS Payment,13.0,Chicago,0,62,10,Net Banking,Desktop,0
390.31,Bill Payment,21.0,Houston,0,69,13,Net Banking,Desktop,0
4110.12,POS Payment,22.0,Chicago,4,40,1,UPI,Desktop,0
4568.82,Online Purchase,13.0,Los Angeles,1,28,5,UPI,Mobile,0
1833.58,ATM Withdrawal,6.0,Houston,4,95,7,Credit Card,Tablet,0
371.63,Bill Payment,7.0,Los Angeles,1,83,5,Net Banking,Mobile,0
1876.38,Bank Transfer,17.0,San Francisco,3,5,12,Debit Card,Desktop,0
3815.58,Bill Payment,22.0,Miami,1,112,3,Debit Card,Tablet,0
4587.93,Bill Payment,22.0,Miami,2,102,2,Net Banking,Desktop,0
1420.74,POS Payment,22.0,Miami,3,103,4,Debit Card,Tablet,0
4820.07,POS Payment,13.0,New York,0,117,6,UPI,Tablet,0
4516.4,ATM Withdrawal,21.0,Chicago,2,17,3,UPI,Desktop,0
4607.87,POS Payment,2.0,Chicago,4,16,5,Debit Card,Desktop,0
4891.22,Bill Payment,18.0,New York,0,35,7,Net Banking,Mobile,0
3026.02,POS Payment,7.0,Chicago,2,62,4,UPI,Desktop,0
2174.85,ATM Withdrawal,23.0,Seattle,4,96,7,UPI,Mobile,0
632.25,Bill Payment,9.0,San Francisco,0,40,8,UPI,Tablet,0
3586.44,POS Payment,14.0,Miami,2,45,6,Net Banking,Desktop,0
4377.9,ATM Withdrawal,4.0,Miami,1,10,12,Debit Card,Desktop,0
2222.45,Bank Transfer,20.0,Boston,0,21,5,Net Banking,Tablet,1
2415.26,Bill Payment,5.0,Houston,2,100,6,Credit Card,Mobile,0
4235.25,Bill Payment,20.0,Chicago,3,38,9,Credit Card,Desktop,0
642.81,Bank Transfer,4.0,Houston,0,75,13,Credit Card,Desktop,0
2201.33,POS Payment,18.0,San Francisco,4,84,5,Invalid Method,Mobile,0
3268.2,Bill Payment,9.0,Seattle,3,24,11,Debit Card,Mobile,1
1987.64,Online Purchase,7.0,Los Angeles,4,82,10,UPI,Desktop,0
2602.82,ATM Withdrawal,4.0,Miami,1,24,2,Debit Card,Mobile,0
3138.14,Bank Transfer,16.0,San Francisco,4,20,14,Credit Card,Tablet,0
4665.48,Bank Transfer,16.0,Chicago,0,18,13,UPI,Tablet,0
2508.3,Online Purchase,19.0,Miami,4,79,13,Credit Card,Mobile,0
1961.15,Bill Payment,22.0,Seattle,2,95,6,UPI,Mobile,0
1646.2,Online Purchase,9.0,Los Angeles,2,56,10,Debit Card,Tablet,0
603.19,ATM Withdrawal,3.0,Chicago,2,81,12,UPI,Tablet,0
1591.62,Bill Payment,23.0,Chicago,1,72,1,Net Banking,Mobile,0
569.66,Bill Payment,17.0,Los Angeles,3,80,5,Debit Card,Mobile,0
2150.75,Bank Transfer,22.0,New York,3,46,4,UPI,Tablet,0
3868.43,Online Purchase,17.0,New York,1,113,4,Credit Card,Tablet,0
4442.42,ATM Withdrawal,11.0,Chicago,3,99,1,Credit Card,Mobile,0
3242.77,Online Purchase,3.0,Miami,0,24,6,Debit Card,Mobile,0
3003.79,Bill Payment,12.0,San Francisco,2,116,13,Net Banking,Mobile,0
3423.07,POS Payment,2.0,Seattle,1,79,5,Credit Card,Desktop,1
1856.39,Online Purchase,6.0,Miami,1,38,7,Invalid Method,Tablet,0
3323.84,Bank Transfer,5.0,Boston,0,22,14,Debit Card,Desktop,0
1877.43,POS Payment,4.0,Houston,1,13,6,Credit Card,Tablet,0
3330.61,Bill Payment,22.0,Houston,1,85,5,UPI,Tablet,0
1264.9,ATM Withdrawal,4.0,New York,2,58,1,Debit Card,Desktop,1
3290.48,Bill Payment,14.0,Miami,4,21,10,Net Banking,Desktop,0
1329.25,Bill Payment,23.0,Boston,4,105,10,Credit Card,Desktop,0
411.9,ATM Withdrawal,6.0,San Francisco,2,100,5,UPI,Mobile,0
3532.3,Bank Transfer,13.0,Boston,1,104,11,Credit Card,Desktop,0
4051.8,Bill Payment,10.0,Miami,0,64,7,Debit Card,Desktop,0
3233.37,ATM Withdrawal,17.0,Los Angeles,4,87,9,Net Banking,Desktop,0
1925.71,ATM Withdrawal,1.0,Chicago,3,90,10,Net Banking,Mobile,0
4746.52,Bank Transfer,19.0,Miami,1,77,1,Net Banking,Tablet,0
120.4,Bill Payment,13.0,New York,2,70,14,Net Banking,Desktop,0
424.88,Bank Transfer,13.0,Boston,1,37,9,UPI,Mobile,0
236.84,POS Payment,20.0,New York,2,80,13,Net Banking,Mobile,0
1431.91,ATM Withdrawal,12.0,Boston,1,77,10,UPI,Desktop,0
401.64,Bill Payment,23.0,Chicago,2,107,7,UPI,Mobile,0
2871.86,ATM Withdrawal,7.0,Boston,3,18,10,UPI,Tablet,0
668.61,POS Payment,21.0,Seattle,3,17,2,Credit Card,Desktop,0
4496.61,ATM Withdrawal,23.0,San Francisco,0,75,5,Credit Card,Desktop,0
3947.36,ATM Withdrawal,6.0,Los Angeles,0,101,9,Net Banking,Mobile,0
474.04,POS Payment,4.0,Boston,1,34,12,Net Banking,Mobile,0
420.79,Online Purchase,23.0,Los Angeles,0,35,11,UPI,Desktop,0
3539.8,Bank Transfer,4.0,Miami,0,71,4,Credit Card,Mobile,0
2472.96,POS Payment,15.0,Miami,0,67,5,UPI,Tablet,0
455.38,Online Purchase,8.0,New York,2,32,2,UPI,Mobile,0
91.91,Bank Transfer,3.0,San Francisco,2,110,12,UPI,Tablet,0
680.25,Online Purchase,17.0,Houston,1,27,2,Debit Card,Tablet,1
2434.15,Bank Transfer,16.0,Seattle,4,6,1,UPI,Desktop,0
1509.59,ATM Withdrawal,14.0,Miami,4,33,3,Credit Card,Desktop,0
4069.76,ATM Withdrawal,1.0,Los Angeles,0,110,2,Credit Card,Desktop,0
1654.83,Online Purchase,22.0,Los Angeles,0,91,4,Debit Card,Tablet,0
1160.34,POS Payment,1.0,Chicago,4,40,12,Credit Card,Desktop,0
694.59,Online Purchase,8.0,Seattle,2,59,5,Credit Card,Desktop,0
3292.26,POS Payment,16.0,New York,0,114,1,Debit Card,Tablet,0
545.73,POS Payment,0.0,Los Angeles,4,85,14,Net Banking,Desktop,0
3932.78,Bank Transfer,20.0,New York,4,100,2,UPI,Tablet,0
1967.83,Bill Payment,17.0,Boston,4,61,14,Invalid Method,Tablet,0
1830.44,POS Payment,14.0,San Francisco,4,98,8,Credit Card,Mobile,0
49997.8,Bill Payment,20.0,Houston,1,33,2,Debit Card,Mobile,0
1911.64,Bank Transfer,8.0,Miami,4,45,13,Net Banking,Tablet,0
3085.68,Bill Payment,10.0,San Francisco,0,14,11,Net Banking,Tablet,0
1939.09,Online Purchase,22.0,New York,1,14,13,Net Banking,Mobile,0
3940.28,POS Payment,4.0,Houston,4,79,12,Credit Card,Desktop,0
3348.54,Online Purchase,13.0,New York,0,118,14,Debit Card,Tablet,0
1565.4,ATM Withdrawal,6.0,San Francisco,1,82,11,UPI,Mobile,0
177.58,POS Payment,1.0,San Francisco,0,45,6,UPI,Mobile,0
3742.76,Bill Payment,14.0,New York,0,57,10,Debit Card,Mobile,0
2299.73,ATM Withdrawal,5.0,Miami,1,55,8,UPI,Mobile,0
332.53,Bill Payment,23.0,Houston,0,90,5,Net Banking,Desktop,0
953.51,ATM Withdrawal,10.0,Miami,0,8,4,Debit Card,Tablet,0
305.02,POS Payment,4.0,Los Angeles,4,85,12,Net Banking,Desktop,0
3511.71,Bill Payment,16.0,Los Angeles,0,48,8,Invalid Method,Mobile,0
3425.06,ATM Withdrawal,18.0,Los Angeles,0,85,5,Credit Card,Tablet,0
4314.39,Online Purchase,2.0,Miami,0,25,6,Net Banking,Mobile,0
257.57,Online Purchase,13.0,Boston,3,95,5,UPI,Tablet,0
1320.58,Bill Payment,13.0,Chicago,4,48,14,UPI,Desktop,1
356.67,Bank Transfer,13.0,Chicago,1,86,6,Debit Card,Desktop,0
466.03,Bank Transfer,4.0,Seattle,4,58,13,UPI,Mobile,0
2074.34,Online Purchase,8.0,Miami,0,105,14,Net Banking,Mobile,0
1533.55,Bill Payment,1.0,Boston,1,66,1,UPI,Unknown Device,0
2480.68,ATM Withdrawal,13.0,Boston,2,1,13,Debit Card,Desktop,0
4438.37,Bill Payment,0.0,Boston,3,89,11,Debit Card,Mobile,0
1801.91,ATM Withdrawal,12.0,Seattle,0,101,5,Debit Card,Tablet,0
771.13,Bank Transfer,9.0,New York,2,8,10,Debit Card,Tablet,0
2587.48,POS Payment,22.0,Chicago,2,93,2,Net Banking,Tablet,0
3983.02,Bill Payment,22.0,Boston,4,63,3,UPI,Desktop,0
2107.06,ATM Withdrawal,15.0,Miami,3,19,8,Net Banking,Desktop,0
1989.63,Online Purchase,0.0,Boston,2,63,13,Debit Card,Tablet,0
3027.1,Bank Transfer,6.0,San Francisco,2,117,2,Invalid Method,Tablet,0
2112.11,Online Purchase,2.0,Los Angeles,3,33,2,Debit Card,Mobile,0
3253.23,Bill Payment,8.0,Houston,0,30,13,Credit Card,Mobile,0
868.49,POS Payment,15.0,Miami,1,74,4,Debit Card,Mobile,0
586.1,POS Payment,19.0,Chicago,1,70,2,Net Banking,Tablet,0
1756.9,ATM Withdrawal,13.0,New York,0,19,14,Credit Card,Mobile,0
160.8,ATM Withdrawal,16.0,Houston,4,93,5,UPI,Mobile,0
1602.41,ATM Withdrawal,19.0,Miami,0,20,1,Credit Card,Desktop,0
2829.2,ATM Withdrawal,7.0,Boston,2,57,14,Credit Card,Desktop,0
4053.61,ATM Withdrawal,19.0,Houston,3,96,7,Debit Card,Desktop,0
2175.26,Online Purchase,3.0,Houston,4,34,14,UPI,Mobile,0
357.81,Bank Transfer,9.0,Seattle,3,83,6,Debit Card,Tablet,0
4374.96,ATM Withdrawal,5.0,Houston,0,10,4,Credit Card,Desktop,0
4753.46,Online Purchase,17.0,Chicago,0,115,1,Credit Card,Mobile,1
2248.29,Bank Transfer,23.0,Chicago,1,37,7,Net Banking,Unknown Device,0
4165.42,POS Payment,16.0,San Francisco,3,44,9,Debit Card,Desktop,0
1820.05,Bill Payment,21.0,Miami,0,57,14,Net Banking,Unknown Device,0
362.24,Online Purchase,12.0,Seattle,3,52,8,Debit Card,Mobile,0
1989.91,ATM Withdrawal,8.0,Houston,4,31,1,UPI,Tablet,0
2152.27,POS Payment,11.0,Los Angeles,2,29,9,Credit Card,Tablet,0
4993.02,Bill Payment,19.0,Houston,2,77,12,Credit Card,Tablet,0
3524.89,Online Purchase,9.0,Miami,0,69,3,Debit Card,Mobile,0
3586.61,Bill Payment,4.0,Los Angeles,4,38,7,Credit Card,Tablet,0
1225.27,Bill Payment,20.0,San Francisco,2,72,8,Credit Card,Mobile,0
2208.12,Bank Transfer,8.0,Boston,3,32,11,Debit Card,Desktop,1
3754.79,ATM Withdrawal,3.0,Los Angeles,0,70,9,Credit Card,Tablet,0
1413.9,Bank Transfer,21.0,Chicago,0,1,2,Debit Card,Desktop,0
3170.75,POS Payment,22.0,New York,2,27,1,Net Banking,Desktop,0
4712.28,POS Payment,12.0,Houston,2,115,6,Net Banking,Desktop,0
540.07,Bank Transfer,10.0,Houston,3,81,9,UPI,Tablet,0
4676.21,POS Payment,7.0,Boston,1,23,2,Credit Card,Tablet,1
2292.41,Bill Payment,19.0,Chicago,2,86,13,UPI,Tablet,0
3406.45,ATM Withdrawal,7.0,New York,4,38,2,Debit Card,Desktop,0
2882.89,Bill Payment,4.0,Seattle,1,41,13,Debit Card,Tablet,0
1918.95,POS Payment,23.0,Houston,1,25,9,Credit Card,Mobile,0
3707.22,Bank Transfer,4.0,Miami,1,8,7,Net Banking,Tablet,0
2654.37,Online Purchase,3.0,Boston,3,89,7,Net Banking,Desktop,0
15.79,POS Payment,18.0,Chicago,3,18,3,Net Banking,Mobile,0
2848.3,Bank Transfer,3.0,Houston,0,68,5,Invalid Method,Mobile,0
95.3,Online Purchase,21.0,San Francisco,0,109,6,Credit Card,Desktop,0
3750.6,Online Purchase,15.0,Chicago,2,64,1,Credit Card,Tablet,0
1278.28,Bill Payment,1.0,Miami,2,41,9,Net Banking,Mobile,0
17.06,Bank Transfer,2.0,San Francisco,2,21,5,Invalid Method,Desktop,0
